,SPX
10/11/01 0:00,1097.43
10/12/01 0:00,1091.65
10/15/01 0:00,1089.98
10/16/01 0:00,1097.54
10/17/01 0:00,1077.09
10/18/01 0:00,1068.61
10/19/01 0:00,1073.48
10/22/01 0:00,1089.9
10/23/01 0:00,1084.78
10/24/01 0:00,1085.2
10/25/01 0:00,1100.09
10/26/01 0:00,1104.61
10/29/01 0:00,1078.3
10/30/01 0:00,1059.79
10/31/01 0:00,1059.78
11/1/01 0:00,1084.1
11/2/01 0:00,1087.2
11/5/01 0:00,1102.84
11/6/01 0:00,1118.86
11/7/01 0:00,1115.8
11/8/01 0:00,1118.54
11/9/01 0:00,1120.31
11/12/01 0:00,1118.33
11/13/01 0:00,1139.09
11/14/01 0:00,1141.21
11/15/01 0:00,1142.24
11/16/01 0:00,1138.65
11/19/01 0:00,1151.06
11/20/01 0:00,1142.66
11/21/01 0:00,1137.03
11/23/01 0:00,1150.34
11/26/01 0:00,1157.42
11/27/01 0:00,1149.5
11/28/01 0:00,1128.52
11/29/01 0:00,1140.2
11/30/01 0:00,1139.45
12/3/01 0:00,1129.9
12/4/01 0:00,1144.8
12/5/01 0:00,1170.35
12/6/01 0:00,1167.1
12/7/01 0:00,1158.31
12/10/01 0:00,1139.93
12/11/01 0:00,1136.76
12/12/01 0:00,1137.07
12/13/01 0:00,1119.38
12/14/01 0:00,1123.09
12/17/01 0:00,1134.36
12/18/01 0:00,1142.92
12/19/01 0:00,1149.56
12/20/01 0:00,1139.93
12/21/01 0:00,1144.89
12/24/01 0:00,1144.65
12/26/01 0:00,1149.37
12/27/01 0:00,1157.13
12/28/01 0:00,1161.02
12/31/01 0:00,1148.08
1/2/02 0:00,1154.67
1/3/02 0:00,1165.27
1/4/02 0:00,1172.51
1/7/02 0:00,1164.89
1/8/02 0:00,1160.71
1/9/02 0:00,1155.14
1/10/02 0:00,1156.55
1/11/02 0:00,1145.6
1/14/02 0:00,1138.41
1/15/02 0:00,1146.19
1/16/02 0:00,1127.57
1/17/02 0:00,1138.88
1/18/02 0:00,1127.58
1/22/02 0:00,1119.31
1/23/02 0:00,1128.18
1/24/02 0:00,1132.15
1/25/02 0:00,1133.28
1/28/02 0:00,1133.06
1/29/02 0:00,1100.64
1/30/02 0:00,1113.57
1/31/02 0:00,1130.2
2/1/02 0:00,1122.2
2/4/02 0:00,1094.44
2/5/02 0:00,1090.02
2/6/02 0:00,1083.51
2/7/02 0:00,1080.17
2/8/02 0:00,1096.22
2/11/02 0:00,1111.94
2/12/02 0:00,1107.5
2/13/02 0:00,1118.51
2/14/02 0:00,1116.48
2/15/02 0:00,1104.18
2/19/02 0:00,1083.34
2/20/02 0:00,1097.98
2/21/02 0:00,1080.95
2/22/02 0:00,1089.84
2/25/02 0:00,1109.43
2/26/02 0:00,1109.38
2/27/02 0:00,1109.89
2/28/02 0:00,1106.73
3/1/02 0:00,1131.78
3/4/02 0:00,1153.84
3/5/02 0:00,1146.14
3/6/02 0:00,1162.77
3/7/02 0:00,1157.54
3/8/02 0:00,1164.31
3/11/02 0:00,1168.26
3/12/02 0:00,1165.58
3/13/02 0:00,1154.09
3/14/02 0:00,1153.04
3/15/02 0:00,1166.16
3/18/02 0:00,1165.55
3/19/02 0:00,1170.29
3/20/02 0:00,1151.85
3/21/02 0:00,1153.59
3/22/02 0:00,1148.7
3/25/02 0:00,1131.87
3/26/02 0:00,1138.49
3/27/02 0:00,1144.58
3/28/02 0:00,1147.39
4/1/02 0:00,1146.54
4/2/02 0:00,1136.76
4/3/02 0:00,1125.4
4/4/02 0:00,1126.34
4/5/02 0:00,1122.73
4/8/02 0:00,1125.29
4/9/02 0:00,1117.8
4/10/02 0:00,1130.47
4/11/02 0:00,1103.69
4/12/02 0:00,1111.01
4/15/02 0:00,1102.55
4/16/02 0:00,1128.37
4/17/02 0:00,1126.07
4/18/02 0:00,1124.47
4/19/02 0:00,1125.17
4/22/02 0:00,1107.83
4/23/02 0:00,1100.96
4/24/02 0:00,1093.14
4/25/02 0:00,1091.48
4/26/02 0:00,1076.32
4/29/02 0:00,1065.45
4/30/02 0:00,1076.92
5/1/02 0:00,1086.46
5/2/02 0:00,1084.56
5/3/02 0:00,1073.43
5/6/02 0:00,1052.67
5/7/02 0:00,1049.49
5/8/02 0:00,1088.85
5/9/02 0:00,1073.01
5/10/02 0:00,1054.99
5/13/02 0:00,1074.56
5/14/02 0:00,1097.28
5/15/02 0:00,1091.07
5/16/02 0:00,1098.23
5/17/02 0:00,1106.59
5/20/02 0:00,1091.88
5/21/02 0:00,1079.88
5/22/02 0:00,1086.02
5/23/02 0:00,1097.08
5/24/02 0:00,1083.82
5/28/02 0:00,1074.55
5/29/02 0:00,1067.66
5/30/02 0:00,1064.66
5/31/02 0:00,1067.14
6/3/02 0:00,1040.68
6/4/02 0:00,1040.69
6/5/02 0:00,1049.9
6/6/02 0:00,1029.15
6/7/02 0:00,1027.53
6/10/02 0:00,1030.74
6/11/02 0:00,1013.6
6/12/02 0:00,1020.26
6/13/02 0:00,1009.56
6/14/02 0:00,1007.27
6/17/02 0:00,1036.17
6/18/02 0:00,1037.14
6/19/02 0:00,1019.99
6/20/02 0:00,1006.29
6/21/02 0:00,989.14
6/24/02 0:00,992.72
6/25/02 0:00,976.14
6/26/02 0:00,973.53
6/27/02 0:00,990.64
6/28/02 0:00,989.82
7/1/02 0:00,968.65
7/2/02 0:00,948.09
7/3/02 0:00,953.99
7/5/02 0:00,989.03
7/8/02 0:00,976.98
7/9/02 0:00,952.83
7/10/02 0:00,920.47
7/11/02 0:00,927.37
7/12/02 0:00,921.39
7/15/02 0:00,917.93
7/16/02 0:00,900.94
7/17/02 0:00,906.04
7/18/02 0:00,881.56
7/19/02 0:00,847.75
7/22/02 0:00,819.85
7/23/02 0:00,797.7
7/24/02 0:00,843.43
7/25/02 0:00,838.68
7/26/02 0:00,852.84
7/29/02 0:00,898.96
7/30/02 0:00,902.78
7/31/02 0:00,911.62
8/1/02 0:00,884.66
8/2/02 0:00,864.24
8/5/02 0:00,834.6
8/6/02 0:00,859.57
8/7/02 0:00,876.77
8/8/02 0:00,905.46
8/9/02 0:00,908.64
8/12/02 0:00,903.8
8/13/02 0:00,884.21
8/14/02 0:00,919.62
8/15/02 0:00,930.25
8/16/02 0:00,928.77
8/19/02 0:00,950.7
8/20/02 0:00,937.43
8/21/02 0:00,949.36
8/22/02 0:00,962.7
8/23/02 0:00,940.86
8/26/02 0:00,947.95
8/27/02 0:00,934.82
8/28/02 0:00,917.87
8/29/02 0:00,917.8
8/30/02 0:00,916.07
9/3/02 0:00,878.02
9/4/02 0:00,893.4
9/5/02 0:00,879.15
9/6/02 0:00,893.92
9/9/02 0:00,902.96
9/10/02 0:00,909.58
9/11/02 0:00,909.45
9/12/02 0:00,886.91
9/13/02 0:00,889.81
9/16/02 0:00,891.1
9/17/02 0:00,873.52
9/18/02 0:00,869.46
9/19/02 0:00,843.32
9/20/02 0:00,845.39
9/23/02 0:00,833.7
9/24/02 0:00,819.29
9/25/02 0:00,839.66
9/26/02 0:00,854.95
9/27/02 0:00,827.37
9/30/02 0:00,815.28
10/1/02 0:00,847.91
10/2/02 0:00,827.91
10/3/02 0:00,818.95
10/4/02 0:00,800.58
10/7/02 0:00,785.28
10/8/02 0:00,798.55
10/9/02 0:00,776.76
10/10/02 0:00,803.92
10/11/02 0:00,835.32
10/14/02 0:00,841.44
10/15/02 0:00,881.27
10/16/02 0:00,860.02
10/17/02 0:00,879.2
10/18/02 0:00,884.39
10/21/02 0:00,899.72
10/22/02 0:00,890.16
10/23/02 0:00,896.14
10/24/02 0:00,882.5
10/25/02 0:00,897.65
10/28/02 0:00,890.23
10/29/02 0:00,882.15
10/30/02 0:00,890.71
10/31/02 0:00,885.76
11/1/02 0:00,900.96
11/4/02 0:00,908.35
11/5/02 0:00,915.39
11/6/02 0:00,923.76
11/7/02 0:00,902.65
11/8/02 0:00,894.74
11/11/02 0:00,876.19
11/12/02 0:00,882.95
11/13/02 0:00,882.53
11/14/02 0:00,904.27
11/15/02 0:00,909.83
11/18/02 0:00,900.36
11/19/02 0:00,896.74
11/20/02 0:00,914.15
11/21/02 0:00,933.76
11/22/02 0:00,930.55
11/25/02 0:00,932.87
11/26/02 0:00,913.31
11/27/02 0:00,938.87
11/29/02 0:00,936.31
12/2/02 0:00,934.53
12/3/02 0:00,920.75
12/4/02 0:00,917.58
12/5/02 0:00,906.55
12/6/02 0:00,912.23
12/9/02 0:00,892
12/10/02 0:00,904.45
12/11/02 0:00,904.96
12/12/02 0:00,901.58
12/13/02 0:00,889.48
12/16/02 0:00,910.4
12/17/02 0:00,902.99
12/18/02 0:00,891.12
12/19/02 0:00,884.25
12/20/02 0:00,895.76
12/23/02 0:00,897.38
12/24/02 0:00,892.47
12/26/02 0:00,889.66
12/27/02 0:00,875.4
12/30/02 0:00,879.39
12/31/02 0:00,879.82
1/2/03 0:00,909.03
1/3/03 0:00,908.59
1/6/03 0:00,929.01
1/7/03 0:00,922.93
1/8/03 0:00,909.93
1/9/03 0:00,927.57
1/10/03 0:00,927.57
1/13/03 0:00,926.26
1/14/03 0:00,931.66
1/15/03 0:00,918.22
1/16/03 0:00,914.6
1/17/03 0:00,901.78
1/21/03 0:00,887.62
1/22/03 0:00,878.36
1/23/03 0:00,887.34
1/24/03 0:00,861.4
1/27/03 0:00,847.48
1/28/03 0:00,858.54
1/29/03 0:00,864.36
1/30/03 0:00,844.61
1/31/03 0:00,855.7
2/3/03 0:00,860.32
2/4/03 0:00,848.2
2/5/03 0:00,843.59
2/6/03 0:00,838.15
2/7/03 0:00,829.69
2/10/03 0:00,835.97
2/11/03 0:00,829.2
2/12/03 0:00,818.68
2/13/03 0:00,817.37
2/14/03 0:00,834.89
2/18/03 0:00,851.17
2/19/03 0:00,845.13
2/20/03 0:00,837.1
2/21/03 0:00,848.17
2/24/03 0:00,832.58
2/25/03 0:00,838.57
2/26/03 0:00,827.55
2/27/03 0:00,837.28
2/28/03 0:00,841.15
3/3/03 0:00,834.81
3/4/03 0:00,821.99
3/5/03 0:00,829.85
3/6/03 0:00,822.1
3/7/03 0:00,828.89
3/10/03 0:00,807.48
3/11/03 0:00,800.73
3/12/03 0:00,804.19
3/13/03 0:00,831.9
3/14/03 0:00,833.27
3/17/03 0:00,862.79
3/18/03 0:00,866.45
3/19/03 0:00,874.02
3/20/03 0:00,875.67
3/21/03 0:00,895.79
3/24/03 0:00,864.23
3/25/03 0:00,874.74
3/26/03 0:00,869.95
3/27/03 0:00,868.52
3/28/03 0:00,863.5
3/31/03 0:00,848.18
4/1/03 0:00,858.48
4/2/03 0:00,880.9
4/3/03 0:00,876.45
4/4/03 0:00,878.85
4/7/03 0:00,879.93
4/8/03 0:00,878.29
4/9/03 0:00,865.99
4/10/03 0:00,871.58
4/11/03 0:00,868.3
4/14/03 0:00,885.23
4/15/03 0:00,890.81
4/16/03 0:00,879.91
4/17/03 0:00,893.58
4/21/03 0:00,892.01
4/22/03 0:00,911.37
4/23/03 0:00,919.02
4/24/03 0:00,911.43
4/25/03 0:00,898.81
4/28/03 0:00,914.84
4/29/03 0:00,917.84
4/30/03 0:00,916.92
5/1/03 0:00,916.3
5/2/03 0:00,930.08
5/5/03 0:00,926.55
5/6/03 0:00,934.39
5/7/03 0:00,929.62
5/8/03 0:00,920.27
5/9/03 0:00,933.41
5/12/03 0:00,945.11
5/13/03 0:00,942.3
5/14/03 0:00,939.28
5/15/03 0:00,946.67
5/16/03 0:00,944.3
5/19/03 0:00,920.77
5/20/03 0:00,919.73
5/21/03 0:00,923.42
5/22/03 0:00,931.87
5/23/03 0:00,933.22
5/27/03 0:00,951.48
5/28/03 0:00,953.22
5/29/03 0:00,949.64
5/30/03 0:00,963.59
6/2/03 0:00,967
6/3/03 0:00,971.56
6/4/03 0:00,986.24
6/5/03 0:00,990.14
6/6/03 0:00,987.76
6/9/03 0:00,975.93
6/10/03 0:00,984.84
6/11/03 0:00,997.48
6/12/03 0:00,998.51
6/13/03 0:00,988.61
6/16/03 0:00,1010.74
6/17/03 0:00,1011.66
6/18/03 0:00,1010.09
6/19/03 0:00,994.7
6/20/03 0:00,995.69
6/23/03 0:00,981.64
6/24/03 0:00,983.45
6/25/03 0:00,975.32
6/26/03 0:00,985.82
6/27/03 0:00,976.22
6/30/03 0:00,974.5
7/1/03 0:00,982.32
7/2/03 0:00,993.75
7/3/03 0:00,985.7
7/7/03 0:00,1004.42
7/8/03 0:00,1007.84
7/9/03 0:00,1002.21
7/10/03 0:00,988.7
7/11/03 0:00,998.14
7/14/03 0:00,1003.86
7/15/03 0:00,1000.42
7/16/03 0:00,994.09
7/17/03 0:00,981.73
7/18/03 0:00,993.32
7/21/03 0:00,978.8
7/22/03 0:00,988.11
7/23/03 0:00,988.61
7/24/03 0:00,981.6
7/25/03 0:00,998.68
7/28/03 0:00,996.52
7/29/03 0:00,989.28
7/30/03 0:00,987.49
7/31/03 0:00,990.31
8/1/03 0:00,980.15
8/4/03 0:00,982.82
8/5/03 0:00,965.46
8/6/03 0:00,967.08
8/7/03 0:00,974.12
8/8/03 0:00,977.59
8/11/03 0:00,980.59
8/12/03 0:00,990.35
8/13/03 0:00,984.03
8/14/03 0:00,990.51
8/15/03 0:00,990.67
8/18/03 0:00,999.74
8/19/03 0:00,1002.35
8/20/03 0:00,1000.3
8/21/03 0:00,1003.27
8/22/03 0:00,993.06
8/25/03 0:00,993.71
8/26/03 0:00,996.73
8/27/03 0:00,996.79
8/28/03 0:00,1002.84
8/29/03 0:00,1008.01
9/2/03 0:00,1021.99
9/3/03 0:00,1026.27
9/4/03 0:00,1027.97
9/5/03 0:00,1021.39
9/8/03 0:00,1031.64
9/9/03 0:00,1023.17
9/10/03 0:00,1010.92
9/11/03 0:00,1016.42
9/12/03 0:00,1018.63
9/15/03 0:00,1014.81
9/16/03 0:00,1029.32
9/17/03 0:00,1025.97
9/18/03 0:00,1039.58
9/19/03 0:00,1036.3
9/22/03 0:00,1022.82
9/23/03 0:00,1029.03
9/24/03 0:00,1009.38
9/25/03 0:00,1003.27
9/26/03 0:00,996.85
9/29/03 0:00,1006.58
9/30/03 0:00,995.97
10/1/03 0:00,1018.22
10/2/03 0:00,1020.24
10/3/03 0:00,1029.85
10/6/03 0:00,1034.35
10/7/03 0:00,1039.25
10/8/03 0:00,1033.78
10/9/03 0:00,1038.73
10/10/03 0:00,1038.06
10/13/03 0:00,1045.35
10/14/03 0:00,1049.48
10/15/03 0:00,1046.76
10/16/03 0:00,1050.07
10/17/03 0:00,1039.32
10/20/03 0:00,1044.68
10/21/03 0:00,1046.03
10/22/03 0:00,1030.36
10/23/03 0:00,1033.77
10/24/03 0:00,1028.91
10/27/03 0:00,1031.13
10/28/03 0:00,1046.79
10/29/03 0:00,1048.11
10/30/03 0:00,1046.94
10/31/03 0:00,1050.71
11/3/03 0:00,1059.02
11/4/03 0:00,1053.25
11/5/03 0:00,1051.81
11/6/03 0:00,1058.05
11/7/03 0:00,1053.21
11/10/03 0:00,1047.11
11/11/03 0:00,1046.57
11/12/03 0:00,1058.53
11/13/03 0:00,1058.41
11/14/03 0:00,1050.35
11/17/03 0:00,1043.63
11/18/03 0:00,1034.15
11/19/03 0:00,1042.44
11/20/03 0:00,1033.65
11/21/03 0:00,1035.28
11/24/03 0:00,1052.08
11/25/03 0:00,1053.89
11/26/03 0:00,1058.45
11/28/03 0:00,1058.2
12/1/03 0:00,1070.12
12/2/03 0:00,1066.62
12/3/03 0:00,1064.73
12/4/03 0:00,1069.72
12/5/03 0:00,1061.5
12/8/03 0:00,1069.3
12/9/03 0:00,1060.18
12/10/03 0:00,1059.05
12/11/03 0:00,1071.21
12/12/03 0:00,1074.14
12/15/03 0:00,1068.04
12/16/03 0:00,1075.13
12/17/03 0:00,1076.48
12/18/03 0:00,1089.18
12/19/03 0:00,1088.66
12/22/03 0:00,1092.94
12/23/03 0:00,1096.02
12/24/03 0:00,1094.04
12/26/03 0:00,1095.89
12/29/03 0:00,1109.48
12/30/03 0:00,1109.64
12/31/03 0:00,1111.92
1/2/04 0:00,1108.48
1/5/04 0:00,1122.22
1/6/04 0:00,1123.67
1/7/04 0:00,1126.33
1/8/04 0:00,1131.92
1/9/04 0:00,1121.86
1/12/04 0:00,1127.23
1/13/04 0:00,1121.22
1/14/04 0:00,1130.52
1/15/04 0:00,1132.05
1/16/04 0:00,1139.83
1/20/04 0:00,1138.77
1/21/04 0:00,1147.62
1/22/04 0:00,1143.94
1/23/04 0:00,1141.55
1/26/04 0:00,1155.37
1/27/04 0:00,1144.05
1/28/04 0:00,1128.48
1/29/04 0:00,1134.11
1/30/04 0:00,1131.13
2/2/04 0:00,1135.26
2/3/04 0:00,1136.03
2/4/04 0:00,1126.52
2/5/04 0:00,1128.59
2/6/04 0:00,1142.76
2/9/04 0:00,1139.81
2/10/04 0:00,1145.54
2/11/04 0:00,1157.76
2/12/04 0:00,1152.11
2/13/04 0:00,1145.81
2/17/04 0:00,1156.99
2/18/04 0:00,1151.82
2/19/04 0:00,1147.06
2/20/04 0:00,1144.11
2/23/04 0:00,1140.99
2/24/04 0:00,1139.09
2/25/04 0:00,1143.67
2/26/04 0:00,1144.91
2/27/04 0:00,1144.94
3/1/04 0:00,1155.97
3/2/04 0:00,1149.1
3/3/04 0:00,1151.03
3/4/04 0:00,1154.87
3/5/04 0:00,1156.86
3/8/04 0:00,1147.2
3/9/04 0:00,1140.58
3/10/04 0:00,1123.89
3/11/04 0:00,1106.78
3/12/04 0:00,1120.57
3/15/04 0:00,1104.49
3/16/04 0:00,1110.7
3/17/04 0:00,1123.75
3/18/04 0:00,1122.32
3/19/04 0:00,1109.78
3/22/04 0:00,1095.4
3/23/04 0:00,1093.95
3/24/04 0:00,1091.33
3/25/04 0:00,1109.19
3/26/04 0:00,1108.06
3/29/04 0:00,1122.47
3/30/04 0:00,1127
3/31/04 0:00,1126.21
4/1/04 0:00,1132.17
4/2/04 0:00,1141.81
4/5/04 0:00,1150.57
4/6/04 0:00,1148.16
4/7/04 0:00,1140.53
4/8/04 0:00,1139.32
4/12/04 0:00,1145.2
4/13/04 0:00,1129.44
4/14/04 0:00,1128.17
4/15/04 0:00,1128.84
4/16/04 0:00,1134.61
4/19/04 0:00,1135.82
4/20/04 0:00,1118.15
4/21/04 0:00,1124.09
4/22/04 0:00,1139.93
4/23/04 0:00,1140.6
4/26/04 0:00,1135.53
4/27/04 0:00,1138.11
4/28/04 0:00,1122.41
4/29/04 0:00,1113.89
4/30/04 0:00,1107.3
5/3/04 0:00,1117.49
5/4/04 0:00,1119.55
5/5/04 0:00,1121.53
5/6/04 0:00,1113.99
5/7/04 0:00,1098.7
5/10/04 0:00,1087.12
5/11/04 0:00,1095.45
5/12/04 0:00,1097.28
5/13/04 0:00,1096.44
5/14/04 0:00,1095.7
5/17/04 0:00,1084.1
5/18/04 0:00,1091.49
5/19/04 0:00,1088.68
5/20/04 0:00,1089.19
5/21/04 0:00,1093.56
5/24/04 0:00,1095.41
5/25/04 0:00,1113.05
5/26/04 0:00,1114.94
5/27/04 0:00,1121.28
5/28/04 0:00,1120.68
6/1/04 0:00,1121.2
6/2/04 0:00,1124.99
6/3/04 0:00,1116.64
6/4/04 0:00,1122.5
6/7/04 0:00,1140.42
6/8/04 0:00,1142.18
6/9/04 0:00,1131.33
6/10/04 0:00,1136.47
6/14/04 0:00,1125.29
6/15/04 0:00,1132.01
6/16/04 0:00,1133.56
6/17/04 0:00,1132.05
6/18/04 0:00,1135.02
6/21/04 0:00,1130.3
6/22/04 0:00,1134.41
6/23/04 0:00,1144.06
6/24/04 0:00,1140.65
6/25/04 0:00,1134.43
6/28/04 0:00,1133.35
6/29/04 0:00,1136.2
6/30/04 0:00,1140.84
7/1/04 0:00,1128.94
7/2/04 0:00,1125.38
7/6/04 0:00,1116.21
7/7/04 0:00,1118.33
7/8/04 0:00,1109.11
7/9/04 0:00,1112.81
7/12/04 0:00,1114.35
7/13/04 0:00,1115.14
7/14/04 0:00,1111.47
7/15/04 0:00,1106.69
7/16/04 0:00,1101.39
7/19/04 0:00,1100.9
7/20/04 0:00,1108.67
7/21/04 0:00,1093.88
7/22/04 0:00,1096.84
7/23/04 0:00,1086.2
7/26/04 0:00,1084.07
7/27/04 0:00,1094.83
7/28/04 0:00,1095.42
7/29/04 0:00,1100.43
7/30/04 0:00,1101.72
8/2/04 0:00,1106.62
8/3/04 0:00,1099.69
8/4/04 0:00,1098.63
8/5/04 0:00,1080.7
8/6/04 0:00,1063.97
8/9/04 0:00,1065.22
8/10/04 0:00,1079.04
8/11/04 0:00,1075.79
8/12/04 0:00,1063.23
8/13/04 0:00,1064.8
8/16/04 0:00,1079.34
8/17/04 0:00,1081.71
8/18/04 0:00,1095.17
8/19/04 0:00,1091.23
8/20/04 0:00,1098.35
8/23/04 0:00,1095.68
8/24/04 0:00,1096.19
8/25/04 0:00,1104.96
8/26/04 0:00,1105.09
8/27/04 0:00,1107.77
8/30/04 0:00,1099.15
8/31/04 0:00,1104.24
9/1/04 0:00,1105.91
9/2/04 0:00,1118.31
9/3/04 0:00,1113.63
9/7/04 0:00,1121.3
9/8/04 0:00,1116.27
9/9/04 0:00,1118.38
9/10/04 0:00,1123.92
9/13/04 0:00,1125.82
9/14/04 0:00,1128.33
9/15/04 0:00,1120.37
9/16/04 0:00,1123.5
9/17/04 0:00,1128.55
9/20/04 0:00,1122.2
9/21/04 0:00,1129.3
9/22/04 0:00,1113.56
9/23/04 0:00,1108.36
9/24/04 0:00,1110.11
9/27/04 0:00,1103.52
9/28/04 0:00,1110.06
9/29/04 0:00,1114.8
9/30/04 0:00,1114.58
10/1/04 0:00,1131.5
10/4/04 0:00,1135.17
10/5/04 0:00,1134.48
10/6/04 0:00,1142.05
10/7/04 0:00,1130.65
10/8/04 0:00,1122.14
10/11/04 0:00,1124.39
10/12/04 0:00,1121.84
10/13/04 0:00,1113.65
10/14/04 0:00,1103.29
10/15/04 0:00,1108.2
10/18/04 0:00,1114.02
10/19/04 0:00,1103.23
10/20/04 0:00,1103.66
10/21/04 0:00,1106.49
10/22/04 0:00,1095.74
10/25/04 0:00,1094.8
10/26/04 0:00,1111.09
10/27/04 0:00,1125.4
10/28/04 0:00,1127.44
10/29/04 0:00,1130.2
11/1/04 0:00,1130.51
11/2/04 0:00,1130.56
11/3/04 0:00,1143.2
11/4/04 0:00,1161.67
11/5/04 0:00,1166.17
11/8/04 0:00,1164.89
11/9/04 0:00,1164.08
11/10/04 0:00,1162.91
11/11/04 0:00,1173.48
11/12/04 0:00,1184.17
11/15/04 0:00,1183.81
11/16/04 0:00,1175.43
11/17/04 0:00,1181.94
11/18/04 0:00,1183.55
11/19/04 0:00,1170.34
11/22/04 0:00,1177.24
11/23/04 0:00,1176.94
11/24/04 0:00,1181.76
11/26/04 0:00,1182.65
11/29/04 0:00,1178.57
11/30/04 0:00,1173.82
12/1/04 0:00,1191.37
12/2/04 0:00,1190.33
12/3/04 0:00,1191.17
12/6/04 0:00,1190.25
12/7/04 0:00,1177.07
12/8/04 0:00,1182.81
12/9/04 0:00,1189.24
12/10/04 0:00,1188
12/13/04 0:00,1198.68
12/14/04 0:00,1203.38
12/15/04 0:00,1205.72
12/16/04 0:00,1203.21
12/17/04 0:00,1194.2
12/20/04 0:00,1194.65
12/21/04 0:00,1205.45
12/22/04 0:00,1209.57
12/23/04 0:00,1210.13
12/27/04 0:00,1204.92
12/28/04 0:00,1213.54
12/29/04 0:00,1213.45
12/30/04 0:00,1213.55
12/31/04 0:00,1211.92
1/3/05 0:00,1202.08
1/4/05 0:00,1188.05
1/5/05 0:00,1183.74
1/6/05 0:00,1187.89
1/7/05 0:00,1186.19
1/10/05 0:00,1190.25
1/11/05 0:00,1182.99
1/12/05 0:00,1187.7
1/13/05 0:00,1177.45
1/14/05 0:00,1184.52
1/18/05 0:00,1195.98
1/19/05 0:00,1184.63
1/20/05 0:00,1175.41
1/21/05 0:00,1167.87
1/24/05 0:00,1163.75
1/25/05 0:00,1168.41
1/26/05 0:00,1174.07
1/27/05 0:00,1174.55
1/28/05 0:00,1171.36
1/31/05 0:00,1181.27
2/1/05 0:00,1189.41
2/2/05 0:00,1193.19
2/3/05 0:00,1189.89
2/4/05 0:00,1203.03
2/7/05 0:00,1201.72
2/8/05 0:00,1202.3
2/9/05 0:00,1191.99
2/10/05 0:00,1197.01
2/11/05 0:00,1205.3
2/14/05 0:00,1206.14
2/15/05 0:00,1210.12
2/16/05 0:00,1210.34
2/17/05 0:00,1200.75
2/18/05 0:00,1201.59
2/22/05 0:00,1184.16
2/23/05 0:00,1190.8
2/24/05 0:00,1200.2
2/25/05 0:00,1211.37
2/28/05 0:00,1203.6
3/1/05 0:00,1210.41
3/2/05 0:00,1210.08
3/3/05 0:00,1210.47
3/4/05 0:00,1222.12
3/7/05 0:00,1225.31
3/8/05 0:00,1219.43
3/9/05 0:00,1207.01
3/10/05 0:00,1209.25
3/11/05 0:00,1200.08
3/14/05 0:00,1206.83
3/15/05 0:00,1197.75
3/16/05 0:00,1188.07
3/17/05 0:00,1190.21
3/18/05 0:00,1189.65
3/21/05 0:00,1183.78
3/22/05 0:00,1171.71
3/23/05 0:00,1172.53
3/24/05 0:00,1171.42
3/28/05 0:00,1174.28
3/29/05 0:00,1165.36
3/30/05 0:00,1181.41
3/31/05 0:00,1180.59
4/1/05 0:00,1172.92
4/4/05 0:00,1176.12
4/5/05 0:00,1181.39
4/6/05 0:00,1184.07
4/7/05 0:00,1191.14
4/8/05 0:00,1181.2
4/11/05 0:00,1181.21
4/12/05 0:00,1187.76
4/13/05 0:00,1173.79
4/14/05 0:00,1162.05
4/15/05 0:00,1142.62
4/18/05 0:00,1145.98
4/19/05 0:00,1152.78
4/20/05 0:00,1137.5
4/21/05 0:00,1159.95
4/22/05 0:00,1152.12
4/25/05 0:00,1162.1
4/26/05 0:00,1151.83
4/27/05 0:00,1156.38
4/28/05 0:00,1143.22
4/29/05 0:00,1156.85
5/2/05 0:00,1162.16
5/3/05 0:00,1161.17
5/4/05 0:00,1175.65
5/5/05 0:00,1172.63
5/6/05 0:00,1171.35
5/9/05 0:00,1178.84
5/10/05 0:00,1166.22
5/11/05 0:00,1171.11
5/12/05 0:00,1159.36
5/13/05 0:00,1154.05
5/16/05 0:00,1165.69
5/17/05 0:00,1173.8
5/18/05 0:00,1185.56
5/19/05 0:00,1191.08
5/20/05 0:00,1189.28
5/23/05 0:00,1193.86
5/24/05 0:00,1194.07
5/25/05 0:00,1190.01
5/26/05 0:00,1197.62
5/27/05 0:00,1198.78
5/31/05 0:00,1191.5
6/1/05 0:00,1202.22
6/2/05 0:00,1204.29
6/3/05 0:00,1196.02
6/6/05 0:00,1197.51
6/7/05 0:00,1197.26
6/8/05 0:00,1194.67
6/9/05 0:00,1200.93
6/10/05 0:00,1198.11
6/13/05 0:00,1200.82
6/14/05 0:00,1203.91
6/15/05 0:00,1206.58
6/16/05 0:00,1210.96
6/17/05 0:00,1216.96
6/20/05 0:00,1216.1
6/21/05 0:00,1213.61
6/22/05 0:00,1213.88
6/23/05 0:00,1200.73
6/24/05 0:00,1191.57
6/27/05 0:00,1190.69
6/28/05 0:00,1201.57
6/29/05 0:00,1199.85
6/30/05 0:00,1191.33
7/1/05 0:00,1194.44
7/5/05 0:00,1204.99
7/6/05 0:00,1194.94
7/7/05 0:00,1197.87
7/8/05 0:00,1211.86
7/11/05 0:00,1219.44
7/12/05 0:00,1222.21
7/13/05 0:00,1223.29
7/14/05 0:00,1226.5
7/15/05 0:00,1227.92
7/18/05 0:00,1221.13
7/19/05 0:00,1229.35
7/20/05 0:00,1235.2
7/21/05 0:00,1227.04
7/22/05 0:00,1233.68
