c_num,s_num,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
28,21,14.363,253.28,70.228,3.8593,26.464,64.697,64.105,3.20E+05,74.496,302.28,42.372,39.513,1831,215.52,47.224,10.543,113.31,496.66,307.85,72.222,18.55,127.58,103.71,164.4,19.251,11.276,6.884,67.789,11.428,39.222,227.93,90.244,3829.5,8410.8
28,22,1.9015,6.3756,14.01,0.0064677,26.955,12.087,1.0631,133.54,28046,7.0896,13.591,3.0796,104.65,6.5712,1.471,0.016145,6.0152,19.229,2.2847,2.8997,2.634,69.381,421.07,13.272,1.9388,5.4553,0.20698,1.1144,1.3799,77.163,14.617,2.1003,39.21,384.11
28,23,0.0043257,21.875,167.96,0.029481,0.011582,12.475,6.3298,176.92,4.41,1.07E+05,13.211,111.78,29.441,51.839,5.168,2.78E-05,0.00034074,605.33,195.33,8.0227,4.7368,0.10687,54.866,26.248,214.65,5.6872,0.37325,3.1059,1.8243,9.8404,0.25819,0.0010288,496.23,7244
28,24,0.71905,14.403,11.71,0,0.52995,1.4224,0.77288,17.547,7.4195,5.1692,11318,7.4851,16.254,6.3231,1.0888,0,17.797,118.33,5.3326,0.27709,0.82204,1.1338,212.75,9.9001,62.019,0.68805,0.65956,0.061022,0.15017,117.99,0.094414,43.339,1.8402,287.28
28,25,14.257,159.69,150.8,1.4137,75.347,44.117,24.297,440.8,19.746,34.979,4.69,2.57E+05,196.62,155.52,19.756,4.2226,26.381,488.24,878.39,37.728,13.785,1.4926,335.53,102.5,58.69,26.495,10.882,13.553,1.5441,2.4155,94.507,13.79,342.31,4422.5
28,26,473.29,442.93,1768.5,608.57,2238.2,470.27,225.44,17533,1225.4,658.47,542.1,1504.1,3.17E+05,529.41,220.25,249.11,896.78,5934,1887,1506.1,2342.9,300.92,7996,619.35,694.78,52.053,73.461,83.343,41.267,1363.9,865.89,484.88,5116.4,49993
28,27,1.7481,6.158,23.231,0.044141,1.7863,5.0672,0.042488,8.79,3.6258,4.6307,5.6177,18.805,37.159,20040,0.21146,0.074472,8.4239,17.123,48.85,1.0709,3.6231,0.26376,2.043,10.975,1.4486,36.883,0.089366,0.17291,0.092019,2.348,31.383,1.8489,193.64,225.84
28,28,0.30775,29.645,27.547,0.14198,3.484,1.2909,10.08,8.5405,3.9558,1.7174,3.4323,3.6374,16.715,5.5807,10781,0.075733,0.22521,5.7247,2.1618,0.35266,0.68015,0,111.05,3.9687,0.47414,6.0239,0.12061,15.869,0.030409,1.3604,2.3286,0.44076,1.2587,177.08
28,29,9.0083,30.748,7.4973,0,0,43.394,0.016759,3.9299,0,0,0,3.7156,8.2374,5.4404,0,21856,0,0,0.27206,0.79133,0,0,29.208,0,0,0,0.0013548,0.003581,0,0.61347,0,0,2.703,34.549
28,30,0,24.941,145.49,0,0,316.27,0.012999,168.85,4.0003,0,19.539,44.555,28.334,47.196,0.044225,0,86615,400.96,46.546,125.2,33.711,0,91.631,0.21736,41.399,4.6216,4.1814,0.00081621,0.89775,19.324,0,0,361.2,390.91
28,31,136.81,34.755,424.14,5.3361,664,162.71,11.801,307.82,116.26,819.42,298.24,97.719,2824.2,12.35,17.335,7.0339,164.82,20693,1547.6,211.78,113.2,55.827,68.175,69.837,63.788,17.702,2.7736,1.7407,1.5632,245.01,97.127,249.53,11043,9082.4
29,1,38,90.639,121.06,26.263,76.869,23.644,35.659,284.48,2.6105,1005.7,2.8583,235.44,563.88,116.4,9.759,3.707,18.614,1518.9,1.85E+05,2.4943,5.7599,27.891,1020.3,45.765,15.568,5.2517,1.156,7.4698,3.0419,5.1603,76.993,6.5925,244.79,4377.6
29,2,72.773,6.9976,5.182,8.9839,36.312,172.82,1.4329,112.84,1.9501,5.9035,3.3248,46.865,741.92,2.4925,1.5776,23,42.238,98.196,12.748,4.22E+05,77.123,10.263,188.73,4.0715,15.932,0.17917,1.9692,0.39779,0.071958,12.198,0,111.58,262.64,3196.3
29,3,23.908,3.4775,51.016,0,3.2126,106.47,0.61255,61.063,3.7071,0.86081,12.004,9.5605,840.59,17.509,1.2635,0,36.834,132.89,5.032,34.949,1.08E+05,9.467,27.526,6.0436,5.1096,1.922,0.95161,20.125,1.3143,2.6358,3.4861,0,108.45,1525
29,4,0.049251,0.060126,15.621,8.24E-05,0.0068192,0.11226,0.46796,113.72,87.143,1.1302,5.4682,58.591,2.8246,1.9313,0.012574,2.15E-05,0.00022757,76.143,64.074,12.389,50.12,65559,62.098,0.036429,16.039,1.58E-07,0.0068006,0.00025662,4.67E-05,1.9324,5.62E-05,1.89E-05,991.35,0.13438
29,5,44.939,392.66,795.65,31.964,47.617,430.97,312.64,490.34,141.47,129.22,32.801,265.09,556.17,45.255,111.29,0.70297,19.259,335.6,318.9,233.09,20.506,5.7117,85254,154.88,44.971,18.877,13.771,32.406,2.8213,13.947,6.3462,48.19,471.68,7438.7
29,6,2.0577,10.309,4.8325,0.082825,2.328,1.1081,4.103,7.7808,9.1296,7.192,3.1454,6.4208,16.31,2.2,4.3243,0.0087088,3.1023,42.668,8.0928,0.45706,1.114,0.0023381,74.594,41700,1.0416,2.171,0.9814,0.88972,0.85523,3.3464,2.0778,2.9011,12.327,611.07
29,7,1.26E-05,0.30292,12.442,1.0044,0.16635,431.93,0.028918,9.9878,4.1391,223.74,0.62604,4.4141,51.203,0.97524,0.21092,0,0,10.264,2.2862,2.4026,0.00014083,9.74E-05,48.899,4.0881,22496,0.026676,0.0050014,0.055872,0.0027616,0.2534,0.005824,0,6.1082,410.7
29,8,6.3499,33.491,4.3458,0,0.48904,0.054037,1.6041,5.2188,1.0369,10.537,0.21729,105.25,70.931,24.213,27.222,0,0,2.4786,6.114,0.062682,0.79704,0,39.439,9.7602,0.84706,7340.4,0.047969,0.99416,0.3039,2.836,2.9767,0,10.904,37.171
29,9,0.013723,4.3177,0.5588,0.0010747,0.38409,0.96582,0.55533,1.9098,0.082116,0.12597,1.6502,3.4803,5.533,3.0487,0.057246,0.0015383,1.9212,0.68584,0.78514,0.20495,0.23831,0.038792,2.9275,2.4101,0.0073643,0.24523,94073,0.0015628,0.0092755,0.09685,4.572,0,3.5567,51.548
29,10,0.039438,23.079,1.3823,0.00017067,0.050642,0.073083,80.008,1.806,0.15457,0.03397,1.177,1.2772,3.8618,1.3914,10.739,0.00019165,0.0014917,3.5549,2.2596,0.70774,0.24203,0,61.535,7.4624,0.011822,1.1106,0.015772,5382.7,0.01969,0.040626,0.052494,1.2839,0.64399,189.2
29,11,0.016956,30.067,3.7085,0.32476,0.023189,5.0428,10.223,13.154,2.1575,4.1953,0.30847,2.4851,4.3076,1.7589,0.23536,5.06E-06,6.9024,0.28401,6.7375,0.15731,3.5786,1.97E-05,47.342,1.921,0.15219,0.76676,0.13985,0.73783,3246.8,1.7583,6.383,0.061728,0.39966,81.913
29,12,3.2304,8.7451,4.5972,0.40364,6.731,6.3167,23.164,32.77,137.53,316.52,144.47,4.2641,671.5,6.9467,2.4427,0.48404,18.89,51.783,10.131,7.9522,4.8479,0.60916,61.129,38.9,5.8172,1.6762,0.56344,1.2285,0.23479,23738,2.6364,4.8407,195.6,2755
29,13,0.11285,1.9023,3.3239,0.10285,0.041394,1.6314,0.79427,10.447,0.67852,3.7098,0.19874,6.5769,9.8552,6.7293,0.59466,0.0019548,1.058,2.5229,4.4891,0.12663,0.63428,0.13018,1.9028,1.8448,0.60162,2.056,5.9394,0.35369,0.14769,0.43697,38656,0.02898,3.7244,71.884
29,14,0,10.06,0.13697,0,0,0,0.032463,11.242,2.8338,0,14.347,11.85,128.46,14.748,0.025875,0,0,95.181,8.9123,24.769,0,0,32.093,6.9727,0,0,0,1.0635,0,1.2558,0,52603,410.19,173.67
29,15,1082.7,266.16,618.45,1323.4,17732,1589.3,499.38,1743.8,375.48,3434.8,256.77,370.97,12276,390.16,196.55,519.14,571.37,7604.2,1664,3299.6,3175.4,1651.1,2741.9,317.79,58.533,245.83,25.705,68.336,14.216,915.06,3.2479,799.22,2.15E+06,86522
29,16,361.17,437.2,561.2,80.791,85.175,1803.5,116,2940.3,58.87,687.28,132.15,1650.9,1712.4,212.74,131.8,44.537,1221.1,2384.8,2594.9,626.97,298.29,0.96857,4566.8,199.36,135.53,37.473,39.893,22.799,10.269,597.8,138.09,21.965,21146,6.30E+05
29,17,1.83E+05,4.8303,5.423,0,4.8838,0,0.75481,571.9,1.4127,0,1.424,0,17.778,0.29085,0.80224,15.739,0,15.811,80.839,10.887,12.762,2.5251,9.0323,35.483,0.27259,9.3985,2.8351,1.661,0.24041,8.6319,0.11835,0.90881,16.375,198.27
29,18,2.2201,52364,0.65172,44.165,0.30725,7.7083,1.1684,68.473,0.13619,0.78376,0.51213,0.70361,2.6733,0.085629,0.90042,0.034413,0.061544,0.80805,2.7865,0.32375,90.508,0.15774,0.38687,3.0834,0.075884,0.67441,0.47954,2.7128,0.49767,0.39919,0.16757,0.57606,1.771,5.697
29,19,1.4624,1.5953,61163,18.366,0.31457,16.794,1.5183,40.738,2.0709,4.0043,1.3281,16.823,6.8161,0.79745,1.4536,0.077837,0.21037,5.6022,7.4985,0.61583,42.194,0.25477,35.855,8.2289,0.39936,0.51815,0.40678,5.8601,0.29865,6.8673,0.34296,2.871,10.65,31.184
29,20,0.0080154,6.6458,0.50342,1.23E+05,0.023591,0.085955,0.68693,1569.7,0.013475,0.01076,0.0049737,0.047723,0.02786,0.0055017,0.0007544,0.0074615,0.0072108,0.0037796,98.076,0.042215,0.012583,0.01847,0.46643,9.7753,0.0035842,0.0057716,0.20598,0.0021526,0.73516,0.014605,0.0036727,0.0015448,0.083114,1.01
29,21,28.126,49,23.798,0,1.82E+05,27.51,4.2403,143.89,11.906,0.31822,1.7777,132.34,875.13,50.745,10.31,0,0,272.07,10.446,83.435,0.79927,0,198.8,22.39,149.49,6.2721,2.1836,3.2849,2.5812,76.051,0.0054309,0,1222.6,474.94
29,22,0,0,0,0,0,2.71E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,23,0.21395,4.5805,1.5293,0.94367,0.24686,7.6497,27351,15.227,0.2549,0.46868,0.28103,1.2691,4.1139,0.18808,1.4546,33.744,0.094588,0.49594,1.9741,0.15033,1.1762,0.075284,0.71113,8.4243,0.08251,0.4362,3.8213,12.113,0.25174,0.43035,0.24483,0.18842,1.156,6.8306
29,24,16.153,1.3568,0.073569,177.33,0.1688,0,0.63658,5.34E+05,0.09102,0.69416,0.13752,0.13161,4.5731,0.022463,0.102,1138.8,0.19818,0.034387,0.52208,0.064337,80.785,0,0.38425,1.6159,0.049959,0.040905,0.019861,0.92969,0.034007,0.15053,0.001882,5.8709,0.13295,4.7909
29,25,0.14569,0.039692,0.092735,0.59683,0.030796,0.067455,0.024953,4.6453,45654,0.13769,0.29418,0.034909,0.65433,0.0067636,0.032374,141.14,0.016564,0.053565,0.75524,0.020966,2.7754,0.0070548,0.17779,0.39307,0.0059799,0.075756,0.023741,0.062273,0.015212,0.87273,0.0094526,1.0945,0.10555,2.4014
29,26,0,0.66011,0.016815,0,0,8.23E-05,0.36918,54.22,0.012885,1.74E+05,0.010098,0.025432,6.5813,0.0027587,0.012813,0,0,0.0027932,5.4798,0.0013249,0,0,0.11543,1.9647,2.4101,0.014433,0.035434,0.49508,0.017669,0.0034099,0,0,0.045066,0.41928
29,27,0.00044896,0.0048704,0.0034098,0,0.00071991,0,0.0007803,0.0064261,0.0074079,0.0052024,40862,0.00010464,0.0019304,8.89E-05,0.0033265,0,0.14869,0.00027028,0.0012128,0.00046554,0.0031073,0,0.0050296,0.00078298,7.17E-05,0.00045332,0,0.00020322,9.94E-05,0.028563,0.00084742,0.0027485,0.0054215,0.082746
29,28,0,0,0,0,0,0,0,0,0,0,0,4.42E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,0.40607,4.4509,2.8259,0,1.5286,1.9506,4.0001,929.41,2.2954,8.6644,1.6162,4.6542,3.26E+05,0.55202,1.0056,0.063321,0.030159,15.644,32.908,1.4722,0.4112,0.12695,13.81,30.312,0.2988,0.75662,1.4466,3.0988,0.29545,3.6788,0.043966,1.3542,10.768,33.864
29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,31864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,31,0.67008,17.244,6.3703,1.4871,1.5108,7.1897,2.7115,23.822,1.7691,15.518,5.2236,4.7858,5.8317,0.41487,17714,0.19814,0.23986,7.9118,9.9076,2.1508,9.2843,0.46083,2.8331,2.9796,0.19164,6.9949,2.5418,2.9618,0.97726,2.0356,0.53128,4.16,14.043,72.314
30,1,0,0,1.7709,0,0,0,7.0023,1777.8,0,0,0,0,0,0,0,22745,0,0,8.9271,0,0,0,0,60.124,0,0,0.74142,7.0554,0,0,0,0,0,0.00022902
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002155
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087505
30,4,1.5445,0.146,0.057149,28.625,0.035862,0.62176,0.057677,3.161,0.017093,0.29888,0.014407,0.067562,5.4984,0.10453,0.0095332,1364.5,0.22831,0.041933,3.05E+05,0.0089383,9.5094,0.0030827,0.044275,0.35157,0.017134,0.023478,0.066255,0.3734,0.022876,0.033681,0.016369,0.34171,0.12302,0.58764
30,5,0.001569,0.00061308,0.0038585,0.005149,0.0038075,0.16431,0.00020957,0.0080425,0.013527,0.0021212,0.0009539,0.0057232,0.0038133,0.00056011,0.00022844,0.0049799,0.0016744,0.0011466,0.0028169,6.75E+05,0.019276,0.0026503,0.010576,7.77E-05,0.00010505,4.77E-05,0.0005033,0.00012181,1.31E-05,0.00027118,0.00011361,0.29264,0.02664,0.030461
30,6,0,3.1383,0.067795,0,0,0,0.092782,247.17,0,0,0,0,0,0,0,0,0,0,197.99,0,89381,0,0,11.544,0,0,2.8054,246.87,0.0083102,0,0,0,0,0.073189
30,7,0.042939,0.051044,0.057455,0.0023621,0.021325,0.097056,0.077452,1.9639,0.24022,0.97516,0.015429,0.63546,0.38138,0.0017524,0.011139,2.62E-05,0.00017683,0.0002752,0.13483,0.15017,0.030014,1.05E+05,0.32451,0.032803,0.0026695,9.48E-06,0.005395,0.00027776,5.78E-05,0.085786,0.00023152,6.01E-05,1.2022,0.24217
30,8,9.3785,3.0334,11.486,9.1374,0.24822,134.75,1.7239,5.4567,0.72157,0.77871,0.12922,1.3661,23.872,0.31206,0.41128,0.003238,0.068063,0.64276,1.7426,0.68378,0.58276,0.027651,96592,3.24,0.24414,1.5305,3.9351,0.25818,0.2363,0.067025,0.029602,0.16312,2.1572,62.514
30,9,1.1823,5.5548,7.9467,21.135,1.5424,7.0585,4.9345,100.43,9.6475,3.8023,1.5279,8.7026,32.327,0.8283,3.1076,442.54,0.034132,6.4679,8.5975,0.38812,64.75,0.071405,5.4197,59479,0.1439,2.7473,11.494,5.5726,0.75224,7.2911,0.54886,5.7627,3.339,39.068
30,10,9.80E-07,0.18687,0.024886,0.00059412,0.0061087,5.8765,0.052243,14.334,0.0019801,0.49114,0.0069344,0.040581,0.043999,0.0070472,0.0050597,0,0,0.028897,0.58631,0.0016478,1.15E-05,7.10E-06,0.021349,0.40397,21009,0.001689,0.0008533,0.45263,0.0014393,0.010021,0.00021733,0,0.18161,0.25883
30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21086,0,0,0,0,0,0,0,0
30,12,0.024007,0.0038205,0.001806,0.78725,0.0063156,0,0.003362,0.4826,0,0.0048435,0,0,0.25291,0,0,2.167,0,0,0.011788,0,26.046,0,0,0.013527,0.00028969,0,91477,0.0069305,0.0014315,0,0,0,0,0.019692
30,13,0.076684,15.015,1.184,0.10068,0.12589,0.56082,12.867,33.668,0.29961,0.39858,0.30234,1.2588,2.4558,0.070905,1.7677,0.015596,0.015248,0.25897,1.4161,0.031208,40.259,0.043943,0.55452,5.8365,0.038023,0.38437,0.5083,7065.3,0.35047,0.39537,0.32994,4.4656,0.89906,4.428
30,14,0.43617,1.911,0.1532,13.135,0.045418,0.50791,0.074478,8.5485,0.036529,0.068749,0.004722,0.043401,0.99903,0.0092099,0.035584,0.00024074,0.00045333,0.028482,5.568,0.0054728,10.076,0.00020442,0.015991,0.28449,0.0023053,0.014034,2.1361,0.10387,4737.1,0.021122,0.015827,1.2504,0.069621,2.0903
30,15,1.0607,0.32403,1.1042,1.397,0.63144,26.822,0.56156,1.9311,4.21,8.1544,5.1363,1.0186,2.1976,0.028133,0.22451,0.30765,0.42774,1.4107,1.0474,0.62326,1.9489,0.32526,1.5098,0.53332,0.0244,0.076794,0.049224,0.025402,0.03458,77395,0.050014,2.9709,12.91,30.742
30,16,0.00099491,0.0022733,0.0055608,0.00051174,0.0012704,0.0019034,0.002806,0.038328,0.0012131,0.0081341,0.00059746,0.019697,0.013294,0.0040604,0.0011995,7.02E-05,0.0025676,0.0013467,0.015504,0.0003798,0.00091403,0.00043025,0.0045731,0.006248,0.0009729,0.0061872,0.023181,0.0012487,0.00044641,0.0019095,91631,8.13E-05,0.009703,0.053574
30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44133,0,0
30,18,0.0095427,1.3591,0.018401,0.0029454,11.47,0.03205,0.24126,596.18,0.0013117,0.011694,0.00080874,0.0031936,464,0.00030809,0.0033821,0,0.00040953,0.0017019,9.7798,0.020272,0.037978,0.00034064,0.0044556,11.947,3.5546,0,0.45759,5.4894,0.27393,0.0012545,0,0.0097615,2.22E+06,2.8511
30,19,1278.8,152.99,17.88,9643.2,62.393,66.37,41.032,8340.4,17.156,29.8,9.3217,14.487,1301.6,5.6413,4.2167,3714.4,23.527,48.93,1713,15.501,791.87,0.61446,17.664,254.1,19.695,4.8968,47.301,214.92,23.15,9.1354,1.2841,0.89555,412.6,5.42E+05
30,20,1.97E+05,35.719,81.271,0,258.26,1774.8,2.6914,474.13,89.506,0,146.43,135.88,120.71,3.4525,9.2053,16.594,30.445,491.13,30.067,71.07,202.99,0,273.1,4.6412,4.7922,1.5883,47.854,2.2851,3.408,163.43,1.0674,7.5284,1069.5,954.84
30,21,46.163,54985,142.39,56.987,46.565,3892.4,189.58,1471.3,41.695,247.41,219.03,180.32,289.63,17.946,404.45,2.665,44.756,355.52,429.64,133.54,210.07,37.821,197.75,221.03,9.1271,132.52,17.401,202.07,126.49,137.7,33.952,139.86,686.68,2828.9
30,22,41.607,214.23,1.12E+05,117.8,47.282,2745.9,145.79,1657.8,288.79,744.77,273.23,1815.5,1225.4,63.492,235.01,12.054,104.33,1024.2,1143,116.31,426.95,38.41,4539.5,398.23,47.608,89.719,47.826,90.841,27.381,1261.5,47.005,235.83,2190.7,4981.3
30,23,0.014349,122.72,161.85,1.60E+05,0.1222,64.921,9.1274,2174.4,233.15,80.04,39.129,649.32,48.478,26.073,2.8034,0.0065085,0.0078267,0.00059633,299.79,26.087,12.449,0.066418,595.11,7.5207,46.699,0.63268,3.1037,0.37314,20.286,1260,0.010465,0.0036292,145.74,392.28
30,24,22.179,37.24,83.615,3.6851,1.41E+05,294.44,30.256,416.88,61.451,4.9825,61.115,398.68,166.38,7.6927,60.948,15.309,9.467,243.56,73.496,172.92,33.404,40.239,244.66,46.505,20.101,40.379,8.2683,3.9655,12.888,186.41,8.8907,0.80296,9891.3,299.73
30,25,1064.8,540.03,810.39,0,605.18,3.20E+05,36.91,2538.5,256.26,10267,1064.6,3933.4,1361.8,90.763,178.21,0,464.28,1041.3,2377.5,3551.5,2113.9,0,2923.9,134.99,358.27,12.869,21.923,39.227,5.1798,4945.9,160.64,0,35769,8305.7
30,26,5.2606,509.57,55.765,4.3302,36.71,128.71,37955,393.91,19.884,35.86,50.954,58.096,195.68,2.6484,83.449,0.65622,6.8066,162.28,59.02,11.056,5.4218,1.6021,121.35,138.79,4.2479,17.641,13.307,423.99,12.547,63.221,4.8823,16.887,379.08,1579.2
30,27,324.94,1821.3,497.23,1459.1,447.29,10992,779.07,6.48E+05,350.02,2649.8,1513.1,1552.2,2316.3,84.988,599.05,1.0686,629.25,1848.7,650.94,851.84,1912.6,200.8,1960.9,747.29,80.659,86.14,37.828,116.14,54.774,903.2,36.668,588.95,8211.9,14334
30,28,40.003,32.968,75.952,85.971,61.63,598.84,8.6786,156.65,50269,200.52,619.93,56.825,248.2,7.6746,27.696,0.42356,25.184,246.54,70.927,52.36,55.597,9.9274,149.84,63.586,4.34,25.775,1.2298,8.7692,5.2832,1385.2,12.418,62.602,1711.3,1992.4
30,29,1.3883,553.49,1431.6,5.4203,1.7983,1263.9,478.03,3265.7,354.77,1.84E+05,306.73,3983.5,2580.1,191.74,328.48,0.37732,0.84271,3324.4,3106.9,93.785,10.259,4.6868,2404.6,705.27,974.8,294.25,19.184,61.256,38.714,310.53,34.053,0.49262,369.84,7579
30,30,29.276,104.87,143.92,350.86,14.599,661.65,20.414,205.78,171.76,79.245,30270,68.906,318.39,95.84,172.47,0.29647,1106.2,74.258,58.937,66.091,29.643,1.1872,301.95,114.74,113.7,4.8289,15.317,4.274,5.6212,757.53,40.65,20.42,290.98,3444.8
30,31,329.4,129.96,1598.7,1282.4,974.73,9399.7,121.8,1630.4,196.93,2958.3,120.49,6.45E+05,1407.3,38.58,164.64,0.083891,252.2,2932,653.43,286,1700,119.99,1619.5,370.38,60.054,48.237,10.689,26.405,35.02,405.86,47.868,323.43,6779.4,3662.3
31,1,163.49,744.84,2292.7,29.361,482.2,5698.4,593.05,5818.1,1655.3,1003.9,1295.2,4340.1,5.09E+05,306.11,701.59,12.769,41.073,18064,3125.6,1060.9,104,102.1,12005,1382,126.47,227.57,82.174,179.99,76.151,1978.9,43.253,393.82,10361,19772
31,2,4.763,64.281,37.048,103.4,5.474,109.4,2.983,41.695,4.2218,55.331,3.6451,30.989,95.056,18388,2.4639,0.024397,1.0132,36.973,66.008,5.9588,12.756,0.12622,35.414,31.105,3.4321,39.902,0.071338,0.94643,1.7789,871.43,3.7074,19.528,158.78,396.41
31,3,15.02,240.6,60.73,2.4965,23.265,229.69,34.799,162.67,18.49,656.76,181.45,74.501,130.42,3.0202,19125,1.5165,7.1495,192.4,175.55,95.234,259.47,10.166,57.178,33.63,3.4295,46.431,9.7149,36.539,11.651,52.993,6.9575,28.651,616.21,1394.9
31,4,6.1429,2.8262,2.5071,0,0,0,0.96743,0,1.0834,0,6.8587,0,7.9022,0.18015,0.88194,11206,0,1.3631,86.062,42.264,229.94,0,5.2513,0.20311,0.06917,0,0,0.051474,0.18295,32.158,0.42274,0,0,10.311
31,5,548.28,79.603,478.05,0,0,600.37,44.83,4589.2,1103.8,0,2039.2,304.72,3.9786,5.6611,29.375,0,49713,133.4,84.749,1126.8,0,0,3417.6,118.01,1.5167,7.7828,2.0374,8.7997,7.5968,849.58,0.62496,0,10949,11180
31,6,311.57,87.269,1189.3,0.4434,252.73,466.89,119.59,1574.9,208.84,1851.7,648.19,599.43,3382.1,23.476,124.72,83.336,171.54,31466,2014.2,721.01,314.82,150.04,368.67,325.81,201.65,210.73,96.274,13.053,13.952,1008.4,31.772,2129.6,2831.6,10112
31,7,70.986,353.73,322.25,865.96,545.01,6632,112.05,999.58,54.478,1265.1,145.49,1219.2,1503,191.04,115.09,9.9365,129.97,736.11,3.37E+05,144.21,62.745,93.255,555.1,360.53,35.623,79.662,26.66,75.009,57.266,324.69,47.583,129.87,2914.7,4251.7
31,8,12.214,17.33,120.28,0.11705,117.19,1225.2,74.168,241.62,47.368,159.58,198.71,166.32,493.91,3.768,48.412,20.752,13.476,236.12,250.56,6.87E+05,624.44,14.877,334.86,39.825,7.6076,3.0414,1.8106,0.52101,1.7892,64.016,0.57957,1405.2,2238.2,1726.1
31,9,16.672,84.466,186.27,0,25.919,1671,8.4966,614.44,142.52,20.017,38.506,1659.7,59.109,3.2013,63.861,39.7,0,19.805,1055.9,692.94,88932,18.463,534.49,50.832,1.1668,45.236,18.074,92.667,1.5912,410.75,2.2183,0,152.12,1052.8
31,10,0.78035,3.2613,1.6803,2.0871,11.461,16.046,0.33952,12.071,0.79342,1.3205,0.901,4.8821,1.8295,0.041219,0.52084,0.10586,0.28443,0.1827,17.406,2.5865,0.58735,89855,2.2824,1.3103,0.60672,0.022063,0.17553,0.065171,0.04114,1.0522,0.20944,0.40308,640.38,80.122
31,11,557.38,392.93,3179.1,642.67,503.99,5420.3,565.37,2693.9,564.07,1542.2,344.69,2101.2,4434.1,68.471,550.2,12.333,207.66,1438.4,1409.5,354.85,194.44,96.143,1.50E+05,922.37,83.722,132.31,61.617,87.303,33.761,429.76,67.938,625.82,6007.5,8103.8
31,12,2.0107,183.58,207.9,2.5604,25.206,201.73,63.872,403.96,34.654,198.72,183.85,101.8,386.24,7.6611,62.042,2.9884,30.067,1737.1,151.05,8.8197,12.628,0.9762,207.01,53994,4.5734,31.894,24.243,25.457,15.721,325.77,6.8143,47.386,618.7,1080.3
31,13,0.11058,6.0351,20.847,0.80044,62.378,2956.7,1.8325,48.7,2.7446,234.92,16.259,29.685,53.901,6.17,4.5603,0.0081006,0.052167,18.584,24.897,0.99408,0.1166,0.77615,27.585,19.751,30888,10.737,0.34224,0.78361,0.42831,10.04,0.67385,0.077701,99.875,390.54
31,14,2.6823,217.63,171.44,0,61.222,8.9189,44.616,78.051,8.8461,267.15,21.776,58.816,180.74,41.814,100.43,0.79818,3.3201,31.385,884.43,2.5487,6.8294,0,166.53,41.947,8.5589,16292,0.10879,6.3468,33.236,20.431,4.4299,30.907,146.85,1140.5
31,15,21.664,3.2299,41.675,23.243,0.3921,487.93,0.21279,40.448,1.3892,4.0994,5.3796,10.86,34.935,0.3244,0.60067,0,168.25,7.2161,0.51061,7.4218,147.42,0.013034,6.8076,1.5965,0.029812,0.038745,1.68E+05,1.874,0.53878,0.78966,0.16002,0,85.59,268.34
31,16,2.5083,627.8,63.592,1.6386,5.4488,28.375,373.06,220.74,9.4484,17.963,17.726,49.08,61.564,3.4393,134.93,0.15622,6.9565,26.162,31.713,1.1568,10.24,0.80359,66.994,67.258,2.1896,12.066,12.976,11000,9.1489,15.817,6.6741,33.268,122.97,268.52
31,17,1.3275,69.972,17.943,0.71772,0.84904,33.238,5.5406,65.699,4.0769,10.328,3.1279,13.288,24.717,3.0451,10.873,0.022047,46.064,22.969,154.51,1.1363,1.1632,0.42873,7.8192,7.6769,0.19218,4.592,7.4644,3.8665,8284.2,9.974,1.9371,2.3655,70.063,323.7
31,18,207.01,66.295,214.99,247.49,130.64,4516.3,104.42,411.9,947.06,1426.9,1032.3,183.8,1145.7,5.8681,53.574,35.743,300.81,242.57,223.88,110.72,426.77,35.265,337.14,131.56,24.367,10.663,16.825,5.0879,7.3334,77298,10.787,307.52,2240.1,8714.7
31,19,0.092817,0.33391,1.0567,0.070082,0.064337,14.329,0.37041,4.7781,0.26958,1.2422,0.13922,3.4463,2.1684,0.4433,0.14571,0.0028622,0.13106,0.28443,2.42,0.031613,0.27609,0.080613,0.73506,0.93232,0.17156,1.2381,3.6956,0.17794,0.069375,0.33618,45785,0.01444,0.60905,6.6386
31,20,26.772,34.23,30.043,0,0,0,12.196,45.354,5.8043,0,9.1908,84.185,96.52,2.4246,6.7983,0,0,50.923,368.01,146.9,0,0,195.01,7.0957,0,4.8581,0,0.16851,0.8628,17.132,0.8166,19520,1901.1,10.422
